DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,AGRUPA EDAD PERSONA,CANTIDAD
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,3/3/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,5/3/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,12/3/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,22/3/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,23/3/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,11/4/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,23/4/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,10/5/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,13/5/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,16/5/2014,FEMENINO,ADOLESCENTES,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,16/5/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,21/5/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,22/5/2014,MASCULINO,ADULTOS,2
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,25/5/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,26/5/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,31/5/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,6/6/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,12/6/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,15/6/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,30/6/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,8/7/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,23/7/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,24/7/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,31/7/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,2/8/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,8/8/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,21/8/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,31/8/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,9/9/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,21/9/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,3/10/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,7/10/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,8/10/2014,MASCULINO,ADULTOS,2
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,13/10/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,16/10/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,26/10/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,29/10/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,21/11/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,23/11/2014,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,26/11/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,2/12/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,14/12/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,25/12/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,SIN EMPLEO DE ARMAS,31/12/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,1/1/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,8/1/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,9/1/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,10/1/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,12/1/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,13/1/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,15/1/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,31/1/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,4/2/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,6/2/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,8/2/2014,FEMENINO,ADULTOS,2
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,9/2/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,20/2/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,22/2/2014,FEMENINO,ADOLESCENTES,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,22/2/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,22/2/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,28/2/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,1/3/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,4/3/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,4/3/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,13/3/2014,MASCULINO,ADULTOS,3
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,15/3/2014,FEMENINO,ADULTOS,2
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,15/3/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,18/3/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,20/3/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,23/3/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,27/3/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,27/3/2014,MASCULINO,ADULTOS,2
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,1/4/2014,MASCULINO,ADOLESCENTES,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,3/4/2014,FEMENINO,ADULTOS,2
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,5/4/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,7/4/2014,FEMENINO,ADULTOS,2
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,8/4/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,10/4/2014,FEMENINO,ADOLESCENTES,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,11/4/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,11/4/2014,MASCULINO,ADOLESCENTES,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,12/4/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,13/4/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,15/4/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,15/4/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,21/4/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,30/4/2014,MASCULINO,ADULTOS,3
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,7/5/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,12/5/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,15/5/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,16/5/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,21/5/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,21/5/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,25/5/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,27/5/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,29/5/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,31/5/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,4/6/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,5/6/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,7/6/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,14/6/2014,FEMENINO,ADULTOS,2
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,14/6/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,16/6/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,21/6/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,26/6/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,28/6/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,28/6/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,1/7/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,2/7/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,5/7/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,7/7/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,9/7/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,9/7/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,16/7/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,16/7/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,18/7/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,21/7/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,28/7/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,30/7/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,30/7/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,31/7/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,4/8/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,7/8/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,9/8/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,15/8/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,17/8/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,30/8/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,3/9/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,14/9/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,16/9/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,19/9/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,20/9/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,21/9/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,23/9/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,26/9/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,26/9/2014,MASCULINO,ADOLESCENTES,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,1/10/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,6/10/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,6/10/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,14/10/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,15/10/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,15/10/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,17/10/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,17/10/2014,MASCULINO,ADOLESCENTES,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,18/10/2014,FEMENINO,ADOLESCENTES,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,18/10/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,18/10/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,19/10/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,20/10/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,22/10/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,24/10/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,24/10/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,25/10/2014,MASCULINO,ADULTOS,2
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,30/10/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,2/11/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,12/11/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,13/11/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,13/11/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,21/11/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,27/11/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,9/12/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,14/12/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,16/12/2014,FEMENINO,ADOLESCENTES,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,16/12/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,17/12/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,23/12/2014,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,24/12/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,SIN EMPLEO DE ARMAS,27/12/2014,MASCULINO,ADULTOS,1
VALLE,DAGUA,76233000,SIN EMPLEO DE ARMAS,21/3/2014,FEMENINO,ADULTOS,1
VALLE,DAGUA,76233000,SIN EMPLEO DE ARMAS,27/3/2014,FEMENINO,ADULTOS,1
VALLE,DAGUA,76233000,SIN EMPLEO DE ARMAS,6/4/2014,FEMENINO,ADOLESCENTES,1
VALLE,DAGUA,76233000,SIN EMPLEO DE ARMAS,8/4/2014,FEMENINO,ADULTOS,1
VALLE,DAGUA,76233000,SIN EMPLEO DE ARMAS,30/6/2014,MASCULINO,ADULTOS,1
VALLE,DAGUA,76233000,SIN EMPLEO DE ARMAS,22/8/2014,FEMENINO,ADULTOS,1
VALLE,DAGUA,76233000,SIN EMPLEO DE ARMAS,4/9/2014,MASCULINO,ADULTOS,1
VALLE,DAGUA,76233000,SIN EMPLEO DE ARMAS,15/9/2014,MASCULINO,ADULTOS,1
VALLE,DAGUA,76233000,SIN EMPLEO DE ARMAS,9/10/2014,FEMENINO,ADULTOS,1
VALLE,DAGUA,76233000,SIN EMPLEO DE ARMAS,19/10/2014,MASCULINO,ADULTOS,1
VALLE,DAGUA,76233000,SIN EMPLEO DE ARMAS,8/12/2014,MASCULINO,ADULTOS,1
VALLE,DAGUA,76233000,SIN EMPLEO DE ARMAS,19/12/2014,MASCULINO,ADULTOS,1
VALLE,DAGUA,76233000,SIN EMPLEO DE ARMAS,20/12/2014,MASCULINO,ADULTOS,1
VALLE,EL CAIRO,76246000,SIN EMPLEO DE ARMAS,16/3/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,11/1/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,17/1/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,6/2/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,7/2/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,9/2/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,4/3/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,1/4/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,23/4/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,7/5/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,8/5/2014,MASCULINO,ADOLESCENTES,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,13/5/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,29/5/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,2/6/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,3/6/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,7/6/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,12/6/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,13/6/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,30/6/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,2/7/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,6/7/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,7/7/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,13/7/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,21/7/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,25/7/2014,MASCULINO,ADULTOS,2
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,26/7/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,26/7/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,27/7/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,3/8/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,9/8/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,11/8/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,19/8/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,20/8/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,21/8/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,5/9/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,5/9/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,6/9/2014,MASCULINO,ADULTOS,2
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,8/9/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,27/9/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,16/10/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,17/10/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,26/10/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,30/10/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,9/11/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,21/11/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,23/11/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,8/12/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,11/12/2014,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,12/12/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,21/12/2014,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,SIN EMPLEO DE ARMAS,29/12/2014,FEMENINO,ADULTOS,1
VALLE,EL DOVIO,76250000,SIN EMPLEO DE ARMAS,18/4/2014,MASCULINO,ADULTOS,1
VALLE,EL DOVIO,76250000,SIN EMPLEO DE ARMAS,22/12/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,1/1/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,3/1/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,16/1/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,18/1/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,21/1/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,26/1/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,28/1/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,29/1/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,31/1/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,1/2/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,5/2/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,6/2/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,12/2/2014,FEMENINO,ADULTOS,1
